nM,nV,capacity_leased_mbps,valid,revenue_mno_total,revenue_mvno_gross,pM,pV,rM_mbps,rV_mbps
1661.5745356679456,338.4254643320544,100.0,True,1741.9846593583861,1018.5616641210728,0.7976044006455988,3.009707517522045,5.416549066444401,2.9548603914119935
1662.9058346910176,337.0941653089824,100.0,True,1755.9579454079962,1018.9837669393409,0.805140331599933,3.0228460525424246,5.41221265344365,2.966530135825384
1664.2371337140899,335.76286628591015,100.0,True,1769.9914701443176,1019.3883438763312,0.8127098796534733,3.036036578888082,5.407883178231118,2.9782924212604143
1665.5684327371619,334.43156726283814,100.0,True,1784.0856491263985,1019.7753254415995,0.8203132512445788,3.0492795096706065,5.403560624170559,2.9901483528738626
1666.899731760234,333.1002682397659,100.0,True,1798.2409015350768,1020.1446415914457,0.8279506546235919,3.062575262944984,5.3992449746788695,3.0020990534904013
1668.2310307833063,331.7689692166937,100.0,True,1812.4576502622267,1020.4962217222777,0.835622299902687,3.075924261788764,5.394936213225882,3.0141456639570583
1669.5623298063783,330.43767019362167,100.0,True,1826.73632186526,1020.8299946638729,0.8433283990248277,3.0893269343828513,5.390634323334154,3.0262893435062796
1670.8936288294503,329.10637117054966,100.0,True,1841.0773465966254,1021.1458886725303,0.8510691657778161,3.10278371409392,5.386339288578757,3.0385312701277956
1672.2249278525226,327.77507214747743,100.0,True,1855.481158415284,1021.443831424109,0.8588448157975589,3.1162950395584867,5.382051092587068,3.0508726409495384
1673.5562268755948,326.4437731244052,100.0,True,1869.948194993683,1021.7237500069562,0.8666555665686869,3.1298613547686975,5.377769719038559,3.0633146726278886
1674.8875258986668,325.1124741013332,100.0,True,1884.4788977288185,1021.9855709147195,0.8745016374276747,3.1434831091598787,5.3734951516645975,3.075858601747509
1676.218824921739,323.78117507826096,100.0,True,1899.0737117514482,1022.2292200390417,0.8823832495649051,3.1571607576998857,5.369227374248228,3.0885056852310533
1677.5501239448113,322.4498760551887,100.0,True,1913.7330859251797,1022.4546226621329,0.8903006260207545,3.1708947609802625,5.3649663706239785,3.1012572007589965
1678.8814229678833,321.1185770321167,100.0,True,1928.4574728453085,1022.6617034492243,0.8982539916816125,3.1846855853093254,5.360712124677651,3.1141144471999347
1680.2127219909553,319.7872780090447,100.0,True,1943.2473288384854,1022.850386440893,0.9062435732764784,3.1985337028071616,5.356464620346118,3.127078745051629
1681.5440210140275,318.4559789859725,100.0,True,1958.1031139618144,1023.0205950452604,0.9142695993733103,3.2124395915026076,5.352223841617121,3.140151436893099
1682.8753200370998,317.12467996290025,100.0,True,1973.0252919992154,1023.1722520300609,0.9223323003738282,3.2264037354322586,5.347989772529072,3.15333388784811
1684.2066190601718,315.79338093982824,100.0,True,1988.0143304537532,1023.3052795145762,0.9304319085060246,3.2404266247415694,5.343762397170852,3.1666274860603916
1685.537918083244,314.462081916756,100.0,True,2003.0707005359518,1023.4195989614353,0.9385686578143949,3.2545087557880943,5.339541699681606,3.1800336431809244
1686.869217106316,313.130782893684,100.0,True,2018.1948771486623,1023.5151311682722,0.9467427841482527,3.2686506312468873,5.335327664250553,3.193553794867641
1688.2005161293882,311.79948387061177,100.0,True,2033.3873388688953,1023.591796259246,0.9549545251483704,3.282852760218194,5.331120275116783,3.207189401297959
1689.5318151524602,310.46818484753976,100.0,True,2048.648567926258,1023.6495136764127,0.9632041202317553,3.297115658337397,5.326919516569066,3.220941947694465
1690.8631141755325,309.1368858244675,100.0,True,2063.9790501198977,1023.6882021709521,0.9714918105402068,3.3114398478873768,5.322725372945648,3.23481294486422
1692.1944131986047,307.8055868013953,100.0,True,2079.3792750744387,1023.70777979424,0.9798178390895244,3.325825857913244,5.318537828634063,3.2488039297520213
1693.5257122216767,306.4742877783233,100.0,True,2094.849735642523,1023.708163888769,0.988182450414177,3.340274224339596,5.3143568680709405,3.2629164660081127
1694.857011244749,305.14298875525105,100.0,True,2110.3909284158963,1023.6892710789103,0.9965858908677953,3.3547854900903213,5.310182475741806,3.2771521445707523
1696.188310267821,303.81168973217905,100.0,True,2126.0033534148483,1023.6510172615147,1.0050284084379273,3.3693602052109974,5.306014636180895,3.291512584264075
1697.5196092908932,302.4803907091068,100.0,True,2141.687514091588,1023.5933175963471,1.0135102527466902,3.3839989269940123,5.301853333970957,3.305999432411778
1698.8509083139652,301.1490916860348,100.0,True,2157.443917264204,1023.5160864963556,1.0220316750106488,3.398702220106411,5.297698553743073,3.320614365467047
1700.1822073370374,299.8177926629626,100.0,True,2173.273073015777,1023.419237617766,1.0305929279804766,3.4134706567206083,5.293550280176456,3.3353590896593013
1701.5135063601097,298.48649363989034,100.0,True,2189.1754948828684,1023.302683850002,1.0391942660510638,3.428304816647978,5.289408497998271,3.3502353416582125
1702.8448053831817,297.15519461681833,100.0,True,2205.1516992272277,1023.1663373054245,1.0478359448915453,3.4432052874754473,5.285273191983446,3.365244889255596
1704.1761044062537,295.82389559374633,100.0,True,2221.2022057177396,1023.0101093088871,1.0565182217286428,3.458172664705161,5.281144346954483,3.380389532065711
1705.507403429326,294.4925965706741,100.0,True,2237.327536947378,1022.8339103871042,1.0652413551216047,3.47320755189728,5.277021947781271,3.395671102244548
1706.8387024523981,293.16129754760186,100.0,True,2253.5282183880977,1022.6376502578272,1.074005604936286,3.48831056081602,5.272905979380907,3.411091465228713
1708.1700014754701,291.82999852452986,100.0,True,2269.804778277239,1022.4212378188213,1.082811232279366,3.503482311579018,5.268796426717509,3.4266525204945464
1709.5013004985424,290.4986995014576,100.0,True,2286.1577474939413,1022.1845811366461,1.0916584994271266,3.5187234328101256,5.264693274802029,3.442356202338119
1710.8325995216146,289.1674004783854,100.0,True,2302.58765942242,1021.9275874352251,1.1005476697470014,3.5340345617956745,5.260596508692078,3.458204480676748
1712.1638985446866,287.8361014553134,100.0,True,2319.0950498043494,1021.6501630842097,1.1094790076132315,3.549416344644388,5.256506113491742,3.4741993618727847
1713.4951975677586,286.5048024322414,100.0,True,2335.6804565773436,1021.3522135871236,1.11845277831492,3.5648694364509796,5.2524220743513945,3.490342889580362
1714.8264965908309,285.17350340916914,100.0,True,2352.3444196992705,1021.0336435692885,1.1274692479563644,3.5803945014635583,5.248344376467528,3.506637145615847
1716.157795613903,283.8422043860969,100.0,True,2369.0874808834674,1020.6943567655272,1.136528683306056,3.5959922132549598,5.244273005082568,3.5230842508528015
1717.489094636975,282.5109053630249,100.0,True,2385.910183759056,1020.3342560076303,1.1456313518940169,3.611663254898095,5.240207945484699,3.53968636614224
1718.8203936600473,281.17960633995267,100.0,True,2402.813072910669,1019.953243211591,1.15477752145685,3.6274083191454642,5.236149183007682,3.5564456932590507
1720.1516926831193,279.84830731688066,100.0,True,2419.796694372448,1019.5512193645981,1.1639674602309324,3.6432281086128904,5.232096703030684,3.5733644758753886
1721.4829917061916,278.51700829380843,100.0,True,2436.861594937358,1019.1280845117776,1.1732014365561938,3.6591233359676774,5.228050490978098,3.590445000562037
1722.8142907292636,277.1857092707364,100.0,True,2454.0083221646983,1018.6837377426859,1.1824797188871365,3.675094724121235,5.2240105323193715,3.6076895978185766
1724.1455897523358,275.8544102476642,100.0,True,2471.237423677441,1018.2180771775393,1.1918025753920365,3.69114300642638,5.219976812568827,3.625100643133428
1725.476888775408,274.52311122459196,100.0,True,2488.5494471899506,1017.7309999531805,1.2011702739774344,3.7072689268793755,5.2159493172855,3.6426805580747015
1726.80818779848,273.19181220151995,100.0,True,2505.9449399617724,1017.2224022087711,1.2105830819802872,3.7234732403268986,5.211928032072956,3.660431811412964
1728.1394868215523,271.8605131784477,100.0,True,2523.424448479371,1016.6921790712064,1.2200412659935933,3.739756712678076,5.20791294257912,3.6783569202770012
1729.4707858446243,270.5292141553757,100.0,True,2540.9885179385055,1016.1402246402436,1.2295450915777006,3.756120121121683,5.2039040344961105,3.6964584513436693
1730.8020848676965,269.1979151323035,100.0,True,2558.6376918765313,1015.5664319733372,1.2390948230597172,3.7725642543487523,5.199901293560069,3.7147390220631054
1732.1333838907685,267.8666161092315,100.0,True,2576.372511692782,1014.9706930701768,1.2486907232693918,3.789089912780654,5.195904705550988,3.733201301920419
1733.4646829138408,266.53531708615924,100.0,True,2594.1935157583903,1014.3528988569127,1.258333053039527,3.805697908802895,5.191914256292541,3.751848013735244
1734.795981936913,265.204018063087,100.0,True,2612.101239608794,1013.7129391700716,1.2680220713329535,3.822389067004741,5.187929931651922,3.7706819350003924
1736.127280959985,263.872719040015,100.0,True,2630.096214443013,1013.0507027401459,1.2777580343937995,3.839164224424889,5.183951717539674,3.789705899261056
1737.458579983057,262.541420016943,100.0,True,2648.1789669608465,1012.3660771748519,1.2875411956728746,3.85602423080335,5.179979599909521,3.8089227975359674
1738.7898790061292,261.21012099387076,100.0,True,2666.35001847065,1011.6589489420513,1.2973718053340773,3.8729699488397302,5.176013564758203,3.828335579782013
1740.1211780292015,259.8788219707985,100.0,True,2684.6098841097223,1010.9292033523218,1.30725010982796,3.890002254458101,5.172053598125318,3.847947256403854
1741.4524770522735,258.5475229477265,100.0,True,2702.9590719612165,1010.1767245411702,1.3171763514080148,3.9071220370786883,5.168099686093154,3.8677608998102113
1742.7837760753457,257.2162239246543,100.0,True,2721.398082089551,1009.401395450881,1.327150767602603,3.9243301998965756,5.164151814786519,3.88777964601847
1744.115075098418,255.88492490158205,100.0,True,2739.9274057445004,1008.6030978119894,1.3371735907862088,3.9416276601676175,5.160209970372592,3.9080066963093585
1745.44637412149,254.55362587851005,100.0,True,2758.5475238016143,1007.7817121243668,1.3472450473153337,3.959015349501827,5.156274139060754,3.9284453189335697
1746.777673144562,253.22232685543804,100.0,True,2777.2589060315718,1006.937117637911,1.3573653571430944,3.9764942141644597,5.152344307102422,3.9490988508722196
1748.1089721676342,251.8910278323658,100.0,True,2796.0620095759705,1006.0691923328324,1.3675347329818381,3.9940652153850205,5.1484204607909,3.9699706996531168
1749.4402711907064,250.55972880929357,100.0,True,2814.957277593147,1005.1778128995198,1.3777533795669854,4.011729329674452,5.144502586461216,3.9910643452249324
1750.7715702137784,249.22842978622157,100.0,True,2833.9451377670975,1004.2628547179839,1.3880214928462555,4.029487549150799,5.1405906704899555,4.012383341891457
1752.1028692368507,247.89713076314933,100.0,True,2853.0260004603933,1003.324191836853,1.398339258969633,4.047340881873572,5.136684699295114,4.033931320308177
1753.4341682599227,246.56583174007733,100.0,True,2872.200257331761,1002.3616969519272,1.4087068535491614,4.065290352187112,5.132784659335937,4.0557119895435125
1754.765467282995,245.2345327170051,100.0,True,2891.468278954657,1001.3752413842628,1.4191244403530399,4.08333700107328,5.128890537112758,4.077729139207228
1756.096766306067,243.9032336939331,100.0,True,2910.8304128969603,1000.3646950577827,1.4295921702684833,4.101481886513692,5.12500231916685,4.099986641648508
1757.4280653291391,242.57193467086086,100.0,True,2930.2869814832306,999.3299264763973,1.4401101800889224,4.119726083861929,5.121119992080266,4.122488454226464
1758.7593643522114,241.24063564778862,100.0,True,2949.8382789329953,998.2708027006252,1.4506785909521884,4.138070686225934,5.117243542475688,4.145238621655765
1760.0906633752834,239.90933662471662,100.0,True,2969.48456910382,997.1871893236962,1.4612975071296612,4.156516804861029,5.11337295701627,4.168241278430409
1761.4219623983556,238.57803760164438,100.0,True,2989.226082102461,996.0789504471236,1.4719670141785615,4.175065569573862,5.109508222405482,4.191500651328635
1762.7532614214276,237.24673857857238,100.0,True,3009.063011173086,994.9459486557314,1.482687177260075,4.193718129137615,5.105649325386974,4.215021062002147
1764.0845604444999,235.91543955550014,100.0,True,3027.357868912215,993.5925668765162,1.4926294451893376,4.211647057727942,5.101796252744399,4.238806929653053
1765.4158594675719,234.58414053242814,100.0,True,3021.2865489912915,989.3131408605269,1.490246452759446,4.21730615980737,5.097948991301285,4.262862773801894
1766.747158490644,233.2528415093559,100.0,True,3015.158900027084,985.0261594889243,1.4878390175155176,4.22299746967676,5.094107527920872,4.287193217150538
1768.0784575137163,231.92154248628367,100.0,True,3008.9731975918203,980.7315796387771,1.4854062413101636,4.228721356045567,5.090271849505966,4.311802988543602
1769.4097565367883,230.59024346321166,100.0,True,3002.7276288489093,976.429357692069,1.4829471789857243,4.234478193991102,5.086441942998792,4.336696926032518
1770.7410555598603,229.25894444013966,100.0,True,2996.4202861745903,972.1194495271211,1.4804608349532677,4.2402683651060125,5.08261779538084,4.361879980046334
1772.0723545829326,227.92764541706742,100.0,True,2990.0491601456993,967.8018105098203,1.4779461594294012,4.246092257650069,5.0787993936727265,4.387357216673633
1773.4036536060048,226.5963463939952,100.0,True,2983.6121320314805,963.4763954846409,1.475402044410474,4.2519502667063875,5.074986724934041,4.413133821060144
1774.7349526290768,225.26504737092318,100.0,True,2977.1069652597153,959.1431587654519,1.472827319087074,4.257842794342254,5.071179776263198,4.43921510092683
1776.066251652149,223.93374834785095,100.0,True,2970.531296310698,954.8020541261079,1.4702207449571079,4.26377024977473,5.0673785347972995,4.4656064902135
1777.3975506752213,222.60244932477872,100.0,True,2963.8826245700698,950.4530347908221,1.4675810103751903,4.269733049541174,5.063582987711984,4.492313552853105
1778.7288496982933,221.2711503017067,100.0,True,2957.1583011613093,946.0960534243023,1.4649067245529914,4.2757316176749,5.059793122221284,4.519341986682331
1780.0601487213653,219.9398512786347,100.0,True,2950.355516605582,941.7310621216492,1.462196410927863,4.281766385886114,5.05600892557748,4.54669762749422
1781.3914477444375,218.60855225556247,100.0,True,2943.4712871578045,937.3580123980154,1.4594484998182,4.287837793748366,5.0522303850709624,4.574386453238839
1782.7227467675098,217.27725323249024,100.0,True,2936.50243964446,932.9768551780105,1.4566613202714187,4.293946288890673,5.048457488030087,4.602414588378395
1784.0540457905818,215.94595420941823,100.0,True,2929.445594601427,928.5875407848442,1.4538330909956783,4.300092327195565,5.044690221821032,4.630788308403446
1785.385344813654,214.614655186346,100.0,True,2922.2971474776978,924.1900189292015,1.4509619102490154,4.306276373003252,5.040928573847657,4.659514044517222
1786.716643836726,213.283356163274,100.0,True,2915.0532476323783,919.7842386978487,1.4480457445387422,4.3124988993221285,5.037172531551365,4.68859838849532
1788.0479428597982,211.95205714020176,100.0,True,2907.7097748066153,915.3701485419425,1.4450824159592852,4.318760388045891,5.033422082410961,4.718048097728635
1789.3792418828702,210.62075811712975,100.0,True,2900.26231269732,910.9476962650606,1.4420695879670178,4.325061330177471,5.029677213942512,4.747870100457445
1790.7105409059425,209.28945909405752,100.0,True,2892.7061191937582,906.5168290109139,1.4390047493551248,4.331402226060095,5.025937913699211,4.778071501205353
1792.0418399290147,207.9581600709853,100.0,True,2885.0360927588117,902.0774932507608,1.435885196148687,4.337783585615693,5.022204169271239,4.808659586421883
1793.3731389520867,206.62686104791328,100.0,True,2877.2467343405942,897.6296347704882,1.4327080110882606,4.3442059285909735,5.018475968285622,4.839641830343233
1794.704437975159,205.29556202484105,100.0,True,2869.332104083356,893.1731986573626,1.4294700403071268,4.350669784811458,5.014753298406102,4.871025901081089
1796.035736998231,203.96426300176904,100.0,True,2861.2857719636722,888.708129286443,1.4261678667301467,4.357175694443761,5.011036147333,4.902819666949826
1797.3670360213032,202.6329639786968,100.0,True,2853.100761302527,884.2343703066291,1.4227977796273832,4.363724208266481,5.00732450280307,4.935031203043212
1798.6983350443752,201.3016649556248,100.0,True,2844.769483887158,879.7518646263538,1.4193557396384955,4.370315887949995,5.003618352589381,4.967668798071994
1800.0296340674474,199.97036593255257,100.0,True,2836.283665167616,875.2605543988861,1.415837338438576,4.376951306345562,4.9999176845011695,5.000740961474697
1801.3609330905197,198.63906690948033,100.0,True,2827.6342576569496,870.7603810072528,1.412237752034443,4.383631047784058,4.996222486383712,5.034256430814283
1802.6922321135917,197.30776788640833,100.0,True,2818.8113402420554,866.25128504875,1.4085516864523666,4.39035570838477,4.99253274611819,5.068224179474313
1804.0235311366637,195.97646886333632,100.0,True,2809.8040007955665,861.7332063190354,1.4047733144099732,4.397125896374645,4.988848451621558,5.102653424668792
1805.354830159736,194.6451698402641,100.0,True,2800.6001972817726,857.206083795793,1.40089620035624,4.403942232418409,4.985169590846409,5.137553635780696
1806.6861291828081,193.31387081719186,100.0,True,2791.1865962955067,852.6698556219496,1.3969132133522817,4.410805349960018,4.981496151780851,5.1729345430450495
1808.0174282058802,191.98257179411985,100.0,True,2781.5483789851546,848.1244590884278,1.3928164222976818,4.417715895575916,4.977828122448366,5.208806146593295
1809.3487272289524,190.65127277104762,100.0,True,2771.669010898502,843.5698306164165,1.3885969716802993,4.4246745293405745,4.974165490907686,5.245178725876623
1810.6800262520244,189.3199737479756,100.0,True,2761.52996556474,839.005905739158,1.3842449323239148,4.431681925204838,4.970508245252666,5.28206284948681
1812.0113252750966,187.98867472490338,100.0,True,2751.1103904277866,834.4326190832078,1.3797491209793267,4.438738771387637,4.966856373612143,5.319469385394455
1813.3426242981686,186.65737570183137,100.0,True,2740.3867004841877,829.8499043491771,1.375096880841818,4.445845770781589,4.963209864149825,5.357409511625255
1814.6739233212409,185.32607667875914,100.0,True,2729.332080238846,825.2576942919147,1.3702738125123404,4.4530036413731535,4.959568705064146,5.395894727396522
1816.005222344313,183.9947776556869,100.0,True,2717.915868420576,820.655920700129,1.3652634415829787,4.460213116677902,4.955932884588152,5.434936864737106
1817.336521367385,182.6634786326149,100.0,True,2706.102791364053,816.044514375413,1.3600468044115868,4.467474946191607,4.952302390989367,5.47454810061549
1818.6678203904573,181.33217960954266,100.0,True,2693.8519990974546,811.4234051106597,1.3546019272331693,4.474789895857835,4.948677212569667,5.514740969602148
1819.9991194135293,180.00088058647066,100.0,True,2681.1158414882975,806.7925216678483,1.3489031647324787,4.48215874855275,4.945057337665158,5.555528377093744
1821.3304184366016,178.66958156339842,100.0,True,2667.838298066704,802.1517917551635,1.3429203513696195,4.48958230458793,4.941442754646047,5.5969236131286495
1822.6617174596736,177.33828254032642,100.0,True,2653.952941000228,797.5011420034454,1.3366177002897566,4.497061382231978,4.937833451916523,5.638940366824641
1823.9930164827458,176.00698351725418,100.0,True,2639.380261022573,792.8404979419179,1.3299523577960992,4.504596818251787,4.934229417914625,5.681592741471924
1825.324315505818,174.67568449418195,100.0,True,2624.024113133384,788.1697839731971,1.32287248191748,4.5121894684743555,4.930630641112124,5.724895270316274
1826.65561452889,173.34438547110994,100.0,True,2607.7669308186632,783.4889233475275,1.3153146552069401,4.519840208370094,4.9270371100144,5.768862933069515
1827.9869135519623,172.0130864480377,100.0,True,2590.463197001006,778.7978381362278,1.3072003551903302,4.527549933658621,4.9234488131603165,5.8135111731867175
1829.3182125750343,170.6817874249657,100.0,True,2571.9304228166347,774.096449204323,1.2984310778764072,4.535319560938085,4.9198657391221055,5.858855915951871
1830.6495115981065,169.35048840189347,100.0,True,2551.936543331431,769.3846761823089,1.2888815252831127,4.543150028339136,4.916287876505234,5.904913587416728
1831.9808106211785,168.01918937882147,100.0,True,2530.1821776316074,764.6624374370442,1.278390019349689,4.5510422962047015,4.912715213948298,5.951701134239898
1833.3121096442508,166.68789035574923,100.0,True,2506.27568625908,759.929650041704,1.2667450288495556,4.558997347796796,4.909147740122889,5.9992360444767545
1834.643408667323,165.356591332677,100.0,True,2479.698769244135,755.1862297447882,1.253666598973889,4.567016190031681,4.905585443733483,6.04753636937353
1835.974707690395,164.025292309605,100.0,True,2449.7618647119866,750.4320909381215,1.2387823063906884,4.575099854244721,4.902028313517318,6.096620746222818
1837.306006713467,162.693993286533,100.0,True,2415.55607653649,745.667146623818,1.2216014296877453,4.583249396986439,4.8984763382442775,6.146508422341214
1838.6373057365392,161.36269426346075,100.0,True,2375.932539606654,740.8913083801633,1.2015041548281604,4.591465900851236,4.894929506716765,6.197219280233856
1839.9686047596115,160.03139524038852,100.0,True,2329.5977286691596,736.1044863263762,1.1777938413566293,4.599750475340473,4.891387807769596,6.248773864015035
1841.2999037826835,158.7000962173165,100.0,True,2275.483340538285,731.3065890861895,1.1498981811767945,4.608104257761585,4.887851230269879,6.301193407158661
1842.6312028057557,157.36879719424428,100.0,True,2213.4292944174867,726.4975237502105,1.1177394151939866,4.616528414165079,4.88431976311689,6.354499861657294
1843.9625018288277,156.03749817117227,100.0,True,2144.6471675489556,721.6771958370157,1.081983874030453,4.625024140321321,4.880793395241969,6.408715928673796
1845.2938008519,154.70619914810004,100.0,True,2071.201577542282,716.8455092529048,1.0437582450694247,4.6335926627391935,4.877272115608394,6.463865090775718
1846.625099874972,153.37490012502803,100.0,True,1994.945332403347,712.0023662502826,1.0040712664978018,4.64223523972875,4.873755913211272,6.519971645848314
1847.9563988980442,152.0436011019558,100.0,True,1917.0055550324405,707.1476673845829,0.963536074470204,4.6509531625102145,4.8702447770774215,6.577060742789369
1849.2876979211164,150.71230207888357,100.0,True,1837.9075359243716,702.2813114696952,0.9224386002887969,4.659747756371724,4.86673869626526,6.635158419095709
1850.6189969441884,149.38100305581156,100.0,True,1757.8496751397806,697.4031955318095,0.8808873149216438,4.668620381878454,4.8632376598646925,6.694291640459671
1851.9502959672607,148.04970403273933,100.0,True,1676.8891777758831,692.5132147616146,0.8389141370983617,4.677572436135867,4.859741656996989,6.754488342501937
1853.2815949903327,146.71840500966732,100.0,True,1595.0307130500519,687.6112624647849,0.7965225472599838,4.68660535410999,4.856250676814684,6.815777474776322
1854.612894013405,145.3871059865951,100.0,True,1512.26137554159,682.6972300106589,0.7537065406177931,4.69572061000791,4.8527647085014545,6.878189047192407
1855.944193036477,144.05580696352308,100.0,True,1428.5626664756078,677.7710067790495,0.7104571168258981,4.704919718721721,4.849283741272016,6.941754179012122
1857.2754920595492,142.72450794045085,100.0,True,1343.9141148434119,672.8324801050761,0.6667642404388858,4.714204237339553,4.845807764372005,7.006505150588653
1858.6067910826214,141.39320891737862,100.0,True,1258.294234722318,667.8815352219486,0.62261735972056,4.723575766727361,4.842336767077872,7.072475458028099
1859.9380901056934,140.0619098943066,100.0,True,1171.6807316878326,662.9180552015915,0.5780055194983984,4.733035953185574,4.838870738696772,7.139699870968624
1861.2693891287656,138.73061087123438,100.0,True,1084.0505206940406,657.9419208930061,0.5329173722427312,4.742586490184839,4.835409668566448,7.208214493686402
1862.6006881518376,137.39931184816237,100.0,True,995.3797009152354,652.953010858278,0.48734116599273386,4.752229120185444,4.831953546055131,7.27805682975387
1863.9319871749099,136.06801282509014,100.0,True,905.6435207005613,647.951201306091,0.4412647270309965,4.761965636545348,4.828502360561425,7.349265850493893
1865.2632861979819,134.73671380201813,100.0,True,814.8163392175729,642.936366022651,0.3946754408584056,4.771797885521985,4.8250561015142,7.421882067491998
1866.594585221054,133.4054147789459,100.0,True,722.8715858818514,637.9083762998678,0.34756023206567954,4.781727768373482,4.821614758372484,7.49594760945056
1867.9258842441263,132.07411575587366,100.0,True,629.781717649045,632.8671008606814,0.29990554314799406,4.791757243565238,4.818178320625357,7.571506303690907
1869.2571832671983,130.74281673280166,100.0,True,535.5181740858602,627.8124057813691,0.25169731222339503,4.801888329088287,4.814746777791843,7.648603762634961
1870.5884822902703,129.41151770972965,100.0,True,440.05133011031126,622.744154410689,0.20292094960188536,4.812123104896317,4.8113201194208015,7.72728747562487
1871.9197813133426,128.08021868665742,100.0,True,343.3504462850158,617.6622072856989,0.15356131314890437,4.822463715468679,4.807898335090824,7.80760690646895
1873.2510803364148,126.74891966358518,100.0,True,245.383616543789,612.5664220440751,0.1036026823853575,4.8329123725073035,4.804481414410128,7.889613597135051
1874.5823793594868,125.41762064051318,100.0,True,146.1177132216916,607.4566533327442,0.05302873126129956,4.8434713577760204,4.801069347016453,7.973361278048148
1875.913678382559,124.08632161744094,100.0,True,45.51832929707177,602.332752712633,0.0018224995612004303,4.85414302609138,4.7976621225769485,8.05890598548813
1877.2449774056313,122.75502259436871,100.0,False,-inf,,,4.864929808474779,,
1878.5762764287033,121.4237235712967,100.0,False,-inf,,,4.875834215476467,,
1879.9075754517753,120.0924245482247,100.0,False,-inf,,,4.886858840682795,,
1881.2388744748475,118.76112552515247,100.0,False,-inf,,,4.898006364418945,,
1882.5701734979198,117.42982650208023,100.0,False,-inf,,,4.909279557660383,,
1883.9014725209918,116.09852747900823,100.0,False,-inf,,,4.920681286167316,,
1885.2327715440638,114.76722845593622,100.0,False,-inf,,,4.932214514857584,,
1886.5640705671362,113.43592943286376,100.0,False,-inf,,,4.9438823124346625,,
1887.8953695902082,112.10463040979175,100.0,False,-inf,,,4.955687856288856,,
