price,feasible,subscribers,rate_mbps,revenue,price_bounds_ok,fixed_point_residual,rate_identity_error,revenue_identity_error,max_acceptance_column_error,acceptance_prob_bounds_ok
13.3,True,641.6593462341446,15.584593380723472,8534.069304914123,True,4.1382008930668235e-11,0.0,0.0,0.0,True
13.4,True,631.3756685431013,15.83843106129666,8460.433958477557,True,2.837623469531536e-10,0.0,0.0,0.0,True
13.5,True,621.2835496177302,16.09571025364007,8387.327919839357,True,1.3840235624229535e-09,0.0,0.0,0.0,True
13.600000000000001,True,611.3849357704803,16.356307483104384,8314.835126478532,True,5.286437954055145e-09,0.0,0.0,0.0,True
13.700000000000001,True,601.6816465055823,16.620084820731226,8243.038557126478,True,1.6664102986396756e-08,0.0,0.0,0.0,True
13.8,True,592.1753936190512,16.88688876261049,8172.020431942907,True,-1.901253199321218e-08,0.0,0.0,0.0,True
13.9,True,582.8677992692743,17.156549070881475,8101.862409842914,True,-7.958078640513122e-13,0.0,0.0,0.0,True
14.0,True,573.7604133271009,17.42887757280494,8032.645786579413,True,-2.5011104298755527e-12,0.0,0.0,0.0,True
14.100000000000001,True,564.8547293644133,17.70366694327268,7964.451684038228,True,-6.59383658785373e-12,0.0,0.0,0.0,True
14.200000000000001,True,556.1521995843038,17.980689472188555,7897.361234097115,True,-1.5234036254696548e-11,0.0,0.0,0.0,True
14.3,True,547.6542482515355,18.259695842635075,7831.455749996958,True,-2.717115421546623e-11,0.0,0.0,0.0,True
14.4,True,539.3622834251255,18.540413943104728,7766.816881321807,True,-4.320099833421409e-11,0.0,0.0,0.0,True
14.5,True,531.2777066401646,18.822547746715482,7703.526746282388,True,-5.650235834764317e-11,0.0,0.0,0.0,True
14.600000000000001,True,523.4019201042317,19.105776299041032,7641.668033521784,True,-6.02540239924565e-11,0.0,0.0,0.0,True
14.700000000000001,True,515.7363308675506,19.389752866893065,7581.324063752994,True,-5.275069270282984e-11,0.0,0.0,0.0,True
14.8,True,508.28235130359224,19.67410431299255,7522.5787992931655,True,-3.581135388230905e-11,0.0,0.0,0.0,True
14.9,True,501.0413950986708,19.958430776025374,7465.516786970195,True,-1.8189894035458565e-11,0.0,0.0,0.0,True
15.0,True,494.01486779762996,20.242305752013188,7410.223016964449,True,-6.195932655828074e-12,0.0,0.0,0.0,True
15.100000000000001,True,487.204150793329,20.52527669092454,7356.782676979269,True,-1.5347723092418164e-12,0.0,0.0,0.0,True
15.200000000000001,True,480.61057748402277,20.80686624158295,7305.280777757147,True,1.09941993287066e-08,0.0,0.0,0.0,True
15.3,True,474.23540022945014,21.086574294457314,7255.801623510587,True,2.700630830076989e-10,0.0,0.0,0.0,True
15.4,True,468.07974647259636,21.36388099540523,7208.428095677984,True,-4.4775561036658473e-10,0.0,0.0,0.0,True
15.5,True,462.14456269345294,21.638250900796905,7163.240721748521,True,-1.1368683772161603e-13,0.0,0.0,0.0,True
15.600000000000001,True,456.43054455557416,21.9091384642914,7120.316495066958,True,5.684341886080802e-14,0.0,0.0,0.0,True
15.700000000000001,True,450.93805218173634,22.175995021085104,7079.727419253261,True,-2.2737367544323206e-13,0.0,0.0,0.0,True
15.8,True,445.66700986575535,22.438277410329782,7041.538755878934,True,-5.684341886080802e-14,0.0,0.0,0.0,True
15.9,True,440.6167903801009,22.6954583173588,7005.806967043604,True,-2.8421709430404007e-13,0.0,0.0,0.0,True
16.0,True,435.7860852401992,22.947038326127686,6972.577363843187,True,-1.1368683772161603e-13,0.0,0.0,0.0,True
16.1,True,431.17276389540757,23.19255954308321,6941.881498716062,True,0.0,0.0,0.0,0.0,True
16.2,True,426.77372682353933,23.431620485238444,6913.734374541337,True,5.684341886080802e-14,0.0,0.0,0.0,True
16.3,True,422.58475980619437,23.66389172336976,6888.131584840969,True,2.2737367544323206e-13,0.0,0.0,0.0,True
16.400000000000002,True,418.6003990392687,23.889131551119004,6865.046544244008,True,-6.821210263296962e-12,0.0,0.0,0.0,True
16.5,True,414.8138188383284,24.107200738887265,6844.428010832419,True,-2.6830093702301383e-11,0.0,0.0,0.0,True
16.6,True,411.2167550658321,24.3180752651946,6826.198134092813,True,-3.9108272176235914e-11,0.0,0.0,0.0,True
16.7,True,407.79947751262847,24.52185584198137,6810.251274460895,True,-2.4499513529008254e-11,0.0,0.0,0.0,True
16.8,True,404.55082284132465,24.71877310683968,6796.453823734254,True,-2.7853275241795927e-12,0.0,0.0,0.0,True
16.900000000000002,True,401.4582960846923,24.90918757322276,6784.6452038313,True,-5.684341886080801e-13,0.0,0.0,0.0,True
17.0,True,398.50824319060246,25.093583811306758,6774.640134240241,True,-1.0231815394945443e-12,0.0,0.0,0.0,True
17.1,True,395.6860902722871,25.27255884359899,6766.232143656111,True,-1.9269918993813917e-11,0.0,0.0,0.0,True
17.2,True,392.9766380391536,25.446805311117924,6759.1981742734415,True,-9.345058060716838e-11,0.0,0.0,0.0,True
17.3,True,390.364393575252,25.61709050462427,6753.30400885186,True,-2.559659151302185e-10,0.0,0.0,0.0,True
17.400000000000002,True,387.83391737386427,25.784232765697478,6748.310162305239,True,-4.844764589506667e-10,0.0,0.0,0.0,True
17.5,True,385.37016213215287,25.949076972313062,6743.977837312676,True,-6.957066034374293e-10,0.0,0.0,0.0,True
17.6,True,382.95878146748146,26.11247080346463,6740.074553827674,True,-7.944436219986528e-10,0.0,0.0,0.0,True
17.7,True,380.5863910044958,26.27524324662957,6736.379120779576,True,-7.354401532211341e-10,0.0,0.0,0.0,True
17.8,True,378.2407702750817,26.438186430107308,6732.685710896454,True,-5.535412128665484e-10,0.0,0.0,0.0,True
17.900000000000002,True,375.91100043238544,26.60204141006159,6728.8069077397,True,-3.3355718187522143e-10,0.0,0.0,0.0,True
18.0,True,373.5875388462352,26.76748809899652,6724.575699232233,True,-1.5478462955798022e-10,0.0,0.0,0.0,True
18.1,True,371.26223645995356,26.93513914949078,6719.84647992516,True,-5.093170329928398e-11,0.0,0.0,0.0,True
18.2,True,368.9283069767053,27.105537338536113,6714.495186976036,True,-1.0061285138363019e-11,0.0,0.0,0.0,True
18.3,True,366.5802584973841,27.279155841588672,6708.418730502129,True,-5.684341886080801e-13,0.0,0.0,0.0,True
18.400000000000002,True,364.21379840756634,27.456400728699727,6701.533890699222,True,-1.2404314020386664e-08,0.0,0.0,0.0,True
18.5,True,361.82572140140155,27.637615040933525,6693.7758459259285,True,6.821210263296962e-12,0.0,0.0,0.0,True
18.6,True,359.41378931478044,27.823083858482224,6685.096481254916,True,1.5160139810177498e-10,0.0,0.0,0.0,True
18.7,True,356.97660924529026,28.013039905168338,6675.462592886927,True,5.889717158424901e-09,0.0,0.0,0.0,True
18.8,True,354.51351533364954,28.20766929178574,6664.854088272612,True,-3.979039320256561e-13,0.0,0.0,0.0,True
